Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
18,No,Non-Travel,763,Sales,1,3,Life Sciences,1,1359,3,Male,96,3,4,Sales Representative,2,Single,1891,2522,2,Y,No,19,4,3,80,3,3,6,4,0,0,2,1
25,Yes,Non-Travel,1337,Sales,9,5,Other,1,8585,3,Female,95,3,1,Sales Executive,3,Married,3917,18689,8,Y,No,24,3,1,80,1,7,0,1,6,2,2,5
26,No,Travel_Rarely,842,Human Resources,11,4,Marketing,1,7430,2,Female,82,2,5,Manufacturing Director,2,Single,6750,14479,6,Y,No,22,4,4,80,0,6,6,4,2,5,5,1
22,No,Non-Travel,1153,Research & Development,2,5,Marketing,1,4078,1,Male,37,4,4,Sales Executive,2,Divorced,4681,7635,1,Y,No,20,4,2,80,3,11,0,4,7,0,5,2
18,Yes,Non-Travel,575,Research & Development,12,1,Marketing,1,7206,1,Female,93,2,2,Manager,1,Married,7990,3159,0,Y,Yes,17,4,1,80,1,6,6,4,3,4,2,2
18,No,Non-Travel,862,Research & Development,2,3,Medical,1,4755,4,Female,81,4,3,Sales Executive,2,Married,1184,6684,6,Y,Yes,14,4,1,80,1,11,1,1,5,0,4,0
24,Yes,Non-Travel,169,Human Resources,24,4,Other,1,8829,1,Female,39,3,4,Sales Representative,3,Divorced,2386,18148,0,Y,Yes,21,4,3,80,1,2,6,1,2,2,1,4
22,No,Non-Travel,312,Research & Development,20,1,Medical,1,9200,1,Male,42,1,4,Manager,2,Single,7497,10564,8,Y,No,10,3,4,80,0,3,2,3,2,0,1,3
23,No,Travel_Frequently,972,Research & Development,27,1,Other,1,6818,4,Female,60,4,3,Research Director,1,Single,4882,10260,1,Y,Yes,21,4,1,80,2,11,1,4,9,6,5,1
22,No,Travel_Rarely,206,Human Resources,16,3,Technical Degree,1,3035,1,Female,48,4,4,Sales Executive,4,Divorced,3729,12489,9,Y,No,12,3,3,80,2,7,4,2,8,3,4,3
24,No,Travel_Frequently,1276,Human Resources,22,2,Human Resources,1,4403,4,Female,98,1,4,Human Resources,2,Divorced,5932,19310,4,Y,No,14,3,3,80,1,5,6,4,0,0,3,4
24,No,Travel_Frequently,1268,Human Resources,16,5,Marketing,1,9563,1,Male,38,4,4,Manager,4,Married,2085,16235,0,Y,Yes,10,4,3,80,1,0,5,3,1,6,2,4
24,No,Travel_Rarely,807,Research & Development,14,4,Other,1,4471,1,Male,51,1,3,Laboratory Technician,2,Married,4939,11274,9,Y,Yes,23,3,4,80,0,1,4,3,3,2,0,5
24,No,Non-Travel,728,Research & Development,12,5,Marketing,1,2316,3,Male,86,2,3,Research Scientist,4,Married,1511,2577,3,Y,No,20,3,4,80,1,9,3,3,4,3,3,5
27,No,Travel_Rarely,988,Sales,11,5,Marketing,1,5149,1,Male,73,3,4,Sales Executive,2,Single,1667,11668,4,Y,No,14,4,3,80,0,6,6,3,5,0,5,4
21,No,Travel_Frequently,428,Research & Development,21,4,Life Sciences,1,6814,4,Male,40,3,4,Laboratory Technician,4,Single,1966,5915,4,Y,No,24,3,3,80,0,11,0,2,2,4,1,5
25,No,Travel_Rarely,825,Research & Development,27,1,Technical Degree,1,2768,4,Male,68,1,1,Manufacturing Director,4,Single,1510,7781,7,Y,Yes,20,3,4,80,0,11,5,1,0,1,0,0
18,No,Travel_Frequently,229,Sales,8,3,Life Sciences,1,3676,1,Male,44,3,5,Laboratory Technician,3,Married,7640,16996,8,Y,Yes,23,3,3,80,2,7,0,2,4,0,3,3
29,No,Travel_Frequently,953,Research & Development,24,2,Marketing,1,5706,2,Female,88,1,3,Sales Executive,4,Married,5499,11916,8,Y,No,22,4,2,80,2,2,5,3,7,0,0,3
29,No,Travel_Rarely,803,Research & Development,20,2,Other,1,1147,1,Female,65,2,2,Manufacturing Director,1,Divorced,4382,19929,2,Y,Yes,12,3,2,80,0,3,3,1,8,4,4,2
18,No,Travel_Rarely,543,Human Resources,1,4,Technical Degree,1,8383,2,Male,83,1,3,Research Director,4,Married,2169,3906,1,Y,Yes,21,4,2,80,0,3,2,1,7,5,0,1
25,Yes,Travel_Rarely,487,Sales,4,4,Medical,1,9104,3,Female,74,1,1,Sales Representative,3,Divorced,3897,16557,0,Y,No,14,3,4,80,0,6,4,2,1,5,5,1
26,No,Non-Travel,439,Human Resources,1,5,Marketing,1,1020,2,Female,91,2,4,Research Director,2,Divorced,7973,6566,0,Y,No,11,3,1,80,0,5,5,4,0,6,4,5
18,No,Travel_Frequently,1333,Human Resources,21,4,Technical Degree,1,7632,1,Male,34,4,5,Human Resources,2,Married,1366,16649,4,Y,No,13,3,1,80,1,5,0,4,1,4,1,5
23,No,Non-Travel,481,Research & Development,20,3,Life Sciences,1,3887,4,Female,89,4,3,Manufacturing Director,2,Married,1535,2740,2,Y,Yes,13,3,2,80,3,1,2,2,7,1,4,5
28,No,Non-Travel,457,Human Resources,5,1,Human Resources,1,9033,1,Female,64,2,1,Research Scientist,2,Single,1170,11648,4,Y,Yes,12,4,3,80,0,8,3,2,2,3,1,3
24,No,Non-Travel,1373,Research & Development,27,4,Marketing,1,6693,1,Male,73,2,3,Research Director,2,Married,1712,4245,3,Y,No,19,3,1,80,3,1,1,2,9,0,4,4
21,No,Non-Travel,611,Sales,1,2,Technical Degree,1,8392,3,Male,94,3,4,Healthcare Representative,3,Divorced,6379,5952,8,Y,Yes,17,3,2,80,0,4,2,4,1,6,5,2
22,Yes,Travel_Rarely,514,Human Resources,10,1,Technical Degree,1,8532,4,Male,33,4,3,Manager,2,Divorced,3625,9434,2,Y,No,22,4,3,80,3,3,3,2,5,0,1,1
19,Yes,Travel_Frequently,638,Human Resources,8,3,Marketing,1,1477,3,Female,44,3,3,Sales Executive,4,Single,7633,15964,1,Y,Yes,19,4,2,80,3,6,0,4,4,0,3,3
27,No,Travel_Frequently,1455,Research & Development,21,3,Other,1,3102,1,Male,41,1,3,Research Scientist,1,Married,4419,11608,2,Y,Yes,21,4,3,80,0,4,3,1,9,6,3,5
25,No,Travel_Frequently,709,Sales,14,5,Human Resources,1,7773,4,Female,75,3,5,Healthcare Representative,1,Divorced,4064,13916,3,Y,No,12,3,2,80,0,6,1,4,4,4,2,0
22,No,Travel_Frequently,221,Human Resources,7,1,Life Sciences,1,5796,3,Male,69,1,4,Laboratory Technician,4,Single,4265,15741,3,Y,No,17,3,2,80,3,8,3,3,9,2,1,1
27,No,Travel_Rarely,329,Sales,3,1,Technical Degree,1,8040,2,Female,78,3,3,Research Scientist,2,Single,6727,17321,8,Y,No,21,4,3,80,3,11,1,2,0,0,5,5
21,Yes,Travel_Frequently,1444,Human Resources,25,3,Technical Degree,1,2246,3,Male,94,3,1,Healthcare Representative,2,Divorced,1057,15498,2,Y,No,13,3,4,80,0,1,2,3,0,5,0,1
19,No,Non-Travel,136,Sales,28,4,Other,1,4858,2,Female,50,1,5,Research Director,4,Single,6055,7237,9,Y,No,21,4,3,80,0,4,0,1,9,5,3,5
20,No,Travel_Rarely,253,Human Resources,7,4,Marketing,1,6407,4,Male,36,2,5,Research Scientist,2,Single,2955,7662,4,Y,No,20,4,2,80,0,9,6,2,3,2,1,3
21,No,Travel_Rarely,626,Research & Development,16,2,Human Resources,1,7301,3,Female,46,4,3,Healthcare Representative,4,Divorced,7052,4073,6,Y,Yes,15,4,4,80,2,7,2,4,3,5,0,3
26,No,Non-Travel,256,Human Resources,25,4,Marketing,1,9267,2,Female,35,4,3,Sales Executive,1,Divorced,2180,10540,2,Y,Yes,14,4,3,80,1,9,1,3,5,2,4,1
24,Yes,Travel_Frequently,875,Research & Development,21,5,Medical,1,8707,2,Female,38,4,5,Human Resources,1,Single,7382,16801,1,Y,No,22,4,3,80,0,6,1,2,6,6,2,0
24,No,Travel_Frequently,595,Sales,13,4,Life Sciences,1,5273,4,Female,95,3,5,Research Scientist,1,Married,4773,4272,1,Y,No,11,4,2,80,3,0,1,1,0,4,0,1
26,Yes,Travel_Frequently,1256,Research & Development,26,1,Technical Degree,1,4812,1,Male,91,1,3,Manager,4,Single,7331,17582,4,Y,Yes,20,4,4,80,1,11,4,3,5,5,3,3
24,No,Travel_Frequently,861,Research & Development,3,1,Other,1,6322,1,Male,76,1,2,Human Resources,1,Married,5521,12397,8,Y,No,10,3,3,80,0,0,0,4,5,4,5,5
24,No,Travel_Frequently,148,Research & Development,2,1,Life Sciences,1,7200,1,Female,58,4,5,Sales Representative,1,Divorced,7242,16479,7,Y,Yes,17,3,4,80,0,4,1,4,5,4,4,4
27,No,Non-Travel,668,Sales,25,2,Human Resources,1,8342,2,Male,96,4,5,Research Scientist,3,Married,4502,13075,6,Y,Yes,13,4,4,80,0,1,0,1,6,4,3,3
23,Yes,Non-Travel,387,Sales,8,5,Life Sciences,1,5726,2,Male,49,4,2,Manager,4,Single,3988,8417,1,Y,No,11,4,2,80,1,3,5,2,7,5,3,4
24,No,Travel_Frequently,183,Human Resources,8,5,Marketing,1,8339,1,Male,91,4,3,Manager,2,Single,6127,5141,8,Y,No,15,4,1,80,3,0,1,1,0,0,2,0
27,No,Travel_Rarely,464,Research & Development,24,5,Human Resources,1,7282,1,Male,50,2,4,Human Resources,3,Married,1472,18421,8,Y,Yes,12,3,1,80,3,3,5,1,3,2,1,0
25,No,Non-Travel,105,Human Resources,12,3,Technical Degree,1,9672,1,Male,83,1,5,Sales Representative,1,Married,3505,10280,3,Y,Yes,19,4,3,80,3,8,6,2,1,4,4,3
22,No,Travel_Frequently,1072,Human Resources,8,2,Human Resources,1,3897,2,Female,96,1,5,Laboratory Technician,1,Single,3518,12355,1,Y,No,18,4,3,80,3,0,1,4,4,3,5,1
26,No,Travel_Frequently,369,Human Resources,2,4,Medical,1,6774,4,Male,93,4,1,Sales Representative,2,Married,5766,7191,1,Y,Yes,10,4,2,80,0,10,0,2,1,0,5,5
21,No,Travel_Frequently,504,Research & Development,7,5,Medical,1,7898,3,Male,68,2,3,Manufacturing Director,4,Single,5498,10103,7,Y,No,22,4,4,80,1,3,2,2,7,6,2,3
26,Yes,Travel_Frequently,194,Research & Development,3,1,Human Resources,1,9275,3,Female,41,1,4,Manufacturing Director,1,Married,5410,13088,1,Y,Yes,15,4,3,80,0,2,1,2,2,4,2,1
18,No,Non-Travel,202,Human Resources,3,3,Marketing,1,6036,1,Female,82,2,3,Manufacturing Director,4,Divorced,4886,17329,8,Y,Yes,23,4,3,80,3,7,5,1,9,5,3,1
26,No,Travel_Rarely,944,Research & Development,26,5,Human Resources,1,9759,3,Male,39,4,1,Manager,2,Married,6593,7386,6,Y,No,23,3,2,80,0,5,6,4,5,2,0,3
18,No,Non-Travel,609,Research & Development,21,2,Medical,1,9011,4,Male,47,1,5,Research Scientist,1,Divorced,4186,16880,4,Y,Yes,15,3,2,80,2,2,1,1,6,4,3,3
27,No,Non-Travel,444,Research & Development,2,5,Life Sciences,1,4985,1,Female,72,1,2,Healthcare Representative,2,Divorced,7426,10229,6,Y,No,16,3,1,80,3,4,4,3,1,6,2,2
19,No,Travel_Rarely,1047,Research & Development,25,1,Life Sciences,1,7780,1,Male,32,4,2,Sales Executive,3,Divorced,1592,16290,8,Y,Yes,11,3,3,80,2,7,1,2,8,0,2,1
27,No,Travel_Frequently,1443,Human Resources,3,2,Technical Degree,1,9018,4,Female,99,1,5,Sales Representative,2,Married,3146,8893,7,Y,No,13,4,1,80,1,10,6,4,0,5,2,4
24,Yes,Non-Travel,1488,Sales,9,4,Other,1,6112,2,Female,81,2,2,Human Resources,4,Divorced,5250,10782,0,Y,Yes,14,3,4,80,0,2,5,2,3,0,3,1
21,No,Non-Travel,836,Human Resources,23,3,Marketing,1,5143,3,Female,99,1,1,Manager,3,Divorced,2761,14374,4,Y,No,16,3,3,80,3,7,0,3,1,5,1,4
20,No,Non-Travel,1349,Research & Development,19,3,Life Sciences,1,7566,1,Female,85,3,4,Laboratory Technician,4,Divorced,2992,19789,4,Y,Yes,11,3,1,80,0,11,4,3,2,2,0,1
18,No,Travel_Rarely,692,Human Resources,14,4,Other,1,7985,4,Female,69,4,3,Healthcare Representative,3,Single,5627,14736,9,Y,No,13,4,3,80,3,8,2,1,6,6,3,5
27,No,Non-Travel,872,Human Resources,7,2,Technical Degree,1,5217,3,Male,34,3,3,Human Resources,2,Single,6605,7822,6,Y,Yes,14,4,4,80,2,3,1,2,8,1,4,3
26,No,Travel_Frequently,190,Sales,6,1,Technical Degree,1,6626,1,Male,92,4,3,Laboratory Technician,2,Married,5880,6489,5,Y,Yes,24,4,4,80,0,0,5,4,5,2,2,2
28,No,Non-Travel,231,Sales,1,2,Human Resources,1,6966,3,Female,55,3,5,Human Resources,2,Single,4696,16904,2,Y,No,15,3,3,80,1,1,6,4,0,0,2,0
29,Yes,Non-Travel,686,Sales,9,2,Other,1,7771,2,Female,89,3,3,Research Director,3,Married,4039,15229,5,Y,Yes,23,4,3,80,2,4,5,3,3,4,2,1
28,No,Travel_Rarely,1372,Sales,9,3,Technical Degree,1,8764,2,Male,55,4,3,Human Resources,4,Single,1110,8539,4,Y,Yes,22,3,1,80,1,10,2,3,1,6,2,1
18,No,Travel_Frequently,963,Human Resources,16,3,Medical,1,7852,2,Female,90,4,3,Sales Executive,3,Married,5309,6756,4,Y,Yes,16,4,4,80,3,2,4,1,7,1,5,5
19,No,Travel_Frequently,1402,Sales,4,5,Human Resources,1,9509,4,Female,64,4,3,Manufacturing Director,2,Single,6339,14650,9,Y,Yes,22,4,1,80,3,6,5,1,0,0,3,1
25,No,Travel_Rarely,187,Sales,16,2,Human Resources,1,5372,3,Male,72,4,3,Research Director,2,Single,5378,10625,2,Y,No,14,4,2,80,3,1,4,4,3,6,0,1
20,Yes,Travel_Frequently,674,Research & Development,16,5,Technical Degree,1,6896,2,Female,89,2,5,Research Director,1,Married,1672,17969,0,Y,No,11,3,4,80,3,2,3,2,4,2,4,2
21,Yes,Non-Travel,643,Sales,4,2,Human Resources,1,8223,1,Female,99,3,5,Healthcare Representative,1,Single,1436,8152,2,Y,Yes,17,3,3,80,2,4,5,1,1,4,1,3
22,No,Travel_Frequently,1380,Research & Development,5,4,Life Sciences,1,5657,1,Male,68,2,5,Sales Representative,3,Single,5559,5030,7,Y,No,22,3,2,80,0,0,0,3,2,1,1,4
26,Yes,Travel_Frequently,519,Human Resources,12,4,Life Sciences,1,1699,4,Female,82,2,2,Manager,1,Married,4990,4260,4,Y,No,20,3,4,80,3,6,6,3,3,6,2,0
20,Yes,Non-Travel,973,Human Resources,14,4,Human Resources,1,8528,3,Female,43,4,1,Healthcare Representative,2,Single,2186,4383,6,Y,Yes,20,4,4,80,3,0,3,4,4,0,2,4
27,No,Travel_Frequently,178,Research & Development,27,3,Other,1,9802,3,Male,40,1,2,Manager,4,Single,2840,4981,4,Y,Yes,17,3,2,80,0,5,0,2,5,0,4,3
18,No,Travel_Frequently,591,Sales,14,5,Other,1,2839,4,Male,56,3,1,Sales Executive,2,Married,4709,10229,2,Y,Yes,11,4,2,80,2,8,0,4,0,1,2,5
19,No,Non-Travel,136,Research & Development,16,4,Medical,1,8483,4,Female,47,4,5,Manufacturing Director,1,Divorced,1939,15488,0,Y,Yes,24,4,4,80,1,5,4,1,8,6,5,1
21,No,Travel_Frequently,267,Human Resources,24,1,Medical,1,3105,2,Female,96,3,3,Sales Executive,3,Married,4781,18978,0,Y,No,18,3,1,80,2,8,5,1,3,5,2,4
21,No,Travel_Frequently,1235,Research & Development,9,1,Human Resources,1,2544,1,Male,66,3,4,Research Scientist,4,Divorced,7060,6513,7,Y,No,24,4,4,80,1,7,5,3,6,1,0,4
26,No,Non-Travel,1360,Sales,14,1,Marketing,1,4468,1,Male,89,1,2,Research Director,1,Divorced,4725,10260,7,Y,Yes,16,3,3,80,1,0,3,1,6,4,0,3
23,No,Travel_Rarely,1365,Human Resources,17,5,Marketing,1,7763,3,Female,84,2,2,Research Director,2,Divorced,6403,3749,7,Y,No,15,4,2,80,2,4,1,4,7,3,4,2
24,No,Travel_Frequently,1388,Human Resources,23,3,Life Sciences,1,8529,1,Female,32,2,5,Human Resources,1,Divorced,7358,7187,0,Y,Yes,12,3,2,80,1,3,4,4,7,5,4,3
25,Yes,Travel_Frequently,1272,Sales,5,1,Human Resources,1,7434,3,Male,92,1,1,Research Director,4,Single,5801,13552,8,Y,Yes,20,4,4,80,2,3,5,1,3,3,5,1
18,No,Travel_Rarely,571,Research & Development,21,2,Marketing,1,5571,1,Female,49,2,4,Laboratory Technician,1,Divorced,1848,17544,0,Y,Yes,11,3,2,80,0,5,1,1,5,5,4,2
27,No,Travel_Frequently,1154,Research & Development,11,5,Medical,1,5877,4,Female,72,1,3,Manager,3,Divorced,1066,12469,6,Y,No,19,3,2,80,0,9,3,4,1,2,4,0
18,No,Non-Travel,204,Sales,27,1,Life Sciences,1,6522,2,Female,67,2,5,Human Resources,1,Single,2435,16779,0,Y,No,10,4,4,80,3,3,5,3,7,6,3,4
18,No,Travel_Frequently,329,Sales,28,5,Technical Degree,1,5846,2,Female,80,1,4,Healthcare Representative,4,Divorced,5786,3311,1,Y,Yes,13,3,1,80,2,7,0,2,7,4,5,2
19,Yes,Travel_Frequently,657,Research & Development,5,4,Other,1,3387,4,Female,40,1,4,Manufacturing Director,2,Divorced,7148,18943,2,Y,Yes,13,3,4,80,0,2,6,2,0,5,1,1
28,No,Non-Travel,428,Sales,5,2,Medical,1,1758,1,Female,72,1,5,Manufacturing Director,3,Divorced,6734,11823,1,Y,Yes,20,4,2,80,1,9,0,4,4,5,5,4
28,No,Non-Travel,1302,Sales,29,1,Technical Degree,1,7103,4,Female,72,4,5,Sales Representative,1,Divorced,6189,19273,2,Y,Yes,19,4,1,80,0,3,3,2,5,4,5,1
28,No,Travel_Rarely,173,Human Resources,5,2,Life Sciences,1,3630,1,Female,55,3,2,Manufacturing Director,2,Divorced,2486,17441,3,Y,Yes,15,3,4,80,1,11,0,2,8,0,3,1
25,No,Non-Travel,1466,Research & Development,20,1,Life Sciences,1,6476,1,Female,32,2,4,Sales Executive,2,Divorced,7889,11350,9,Y,Yes,15,3,2,80,3,7,1,3,4,4,0,1
27,No,Travel_Frequently,518,Research & Development,18,3,Medical,1,5134,1,Female,61,3,3,Research Scientist,1,Single,5669,17911,5,Y,No,19,3,4,80,1,4,2,4,5,0,4,2
21,No,Non-Travel,984,Research & Development,26,1,Human Resources,1,3819,1,Female,97,4,3,Research Scientist,1,Divorced,1334,8184,3,Y,Yes,23,3,2,80,0,8,4,4,5,5,0,5
25,No,Travel_Frequently,667,Sales,13,4,Marketing,1,6013,1,Female,56,1,2,Sales Representative,2,Single,2650,6632,0,Y,Yes,16,3,3,80,1,7,1,4,4,1,4,1
26,No,Non-Travel,394,Human Resources,24,3,Life Sciences,1,5258,2,Male,74,3,2,Human Resources,1,Single,3866,7529,3,Y,Yes,18,4,2,80,2,4,4,2,1,3,1,4
22,No,Non-Travel,390,Sales,19,4,Human Resources,1,7885,4,Male,63,2,3,Manager,2,Single,6785,8184,8,Y,Yes,21,4,2,80,2,0,0,3,2,0,2,3
28,Yes,Non-Travel,1480,Sales,23,2,Other,1,4797,4,Female,84,4,5,Laboratory Technician,4,Married,6391,4663,3,Y,Yes,17,3,3,80,0,1,1,2,1,5,2,1
23,No,Travel_Rarely,976,Human Resources,22,2,Other,1,7478,1,Female,74,2,3,Manager,1,Divorced,1550,15778,8,Y,Yes,18,3,4,80,3,4,2,2,7,4,5,5
19,No,Non-Travel,118,Human Resources,15,4,Marketing,1,4484,2,Male,39,4,1,Human Resources,1,Single,1816,7573,0,Y,No,15,3,3,80,2,4,3,1,6,0,3,3
22,No,Travel_Rarely,493,Research & Development,14,1,Other,1,1832,2,Female,68,4,5,Sales Executive,3,Married,4136,5860,3,Y,Yes,12,3,2,80,2,7,1,1,1,3,5,5
22,Yes,Travel_Rarely,640,Human Resources,22,4,Medical,1,1357,3,Female,35,2,5,Research Scientist,4,Married,3144,10646,4,Y,No,13,3,1,80,0,4,6,2,5,5,3,1
18,No,Travel_Rarely,1245,Sales,24,2,Medical,1,6077,4,Male,95,1,1,Human Resources,4,Married,2655,3524,1,Y,No,15,3,2,80,3,9,3,3,2,1,3,5
19,Yes,Travel_Frequently,1062,Sales,21,3,Human Resources,1,5876,2,Female,76,1,1,Healthcare Representative,1,Single,5870,4890,6,Y,Yes,22,3,4,80,3,2,1,3,0,2,3,5
18,No,Travel_Frequently,850,Sales,12,5,Technical Degree,1,3844,2,Male,32,3,1,Laboratory Technician,3,Divorced,4261,4804,6,Y,Yes,13,4,3,80,1,3,4,1,1,4,1,1
19,No,Non-Travel,125,Human Resources,8,3,Life Sciences,1,8734,3,Male,37,3,4,Research Director,2,Single,1581,8981,4,Y,No,15,3,1,80,3,3,4,1,1,1,5,0
20,No,Travel_Frequently,218,Human Resources,28,4,Marketing,1,3929,4,Male,97,3,4,Manager,4,Divorced,2646,2502,8,Y,Yes,11,4,1,80,2,8,6,3,9,3,2,3
28,No,Travel_Frequently,502,Research & Development,4,5,Technical Degree,1,9965,4,Male,50,1,1,Manager,3,Married,7992,17278,6,Y,No,24,3,2,80,2,4,6,2,6,4,1,3
28,No,Travel_Frequently,1408,Human Resources,15,5,Medical,1,8329,4,Male,71,1,5,Laboratory Technician,4,Divorced,1895,10331,3,Y,Yes,17,3,1,80,0,7,0,2,3,2,4,0
26,Yes,Travel_Frequently,147,Sales,19,1,Life Sciences,1,2738,3,Male,68,1,4,Sales Executive,2,Married,3219,3305,5,Y,No,24,3,3,80,2,1,3,1,7,2,4,3
26,Yes,Travel_Rarely,1169,Sales,16,3,Other,1,9048,1,Female,81,4,3,Sales Executive,3,Married,7956,10138,8,Y,No,24,4,3,80,1,3,5,4,9,1,1,0
23,No,Non-Travel,892,Research & Development,4,3,Other,1,2802,3,Male,97,2,3,Research Scientist,3,Single,2862,5283,9,Y,No,19,4,4,80,1,2,6,4,5,4,5,0
27,No,Non-Travel,1472,Sales,26,2,Human Resources,1,3975,1,Male,42,4,1,Manager,2,Single,5291,4800,4,Y,No,11,4,3,80,1,8,0,2,3,0,3,0
23,No,Travel_Frequently,529,Human Resources,4,3,Human Resources,1,1936,1,Female,80,2,5,Research Director,1,Divorced,1433,18126,3,Y,Yes,22,4,2,80,3,3,0,3,0,6,0,0
22,No,Travel_Frequently,410,Research & Development,1,5,Medical,1,3530,3,Male,93,4,5,Sales Representative,3,Married,7499,9133,7,Y,No,17,4,1,80,1,9,3,1,6,0,1,1
24,Yes,Travel_Rarely,493,Research & Development,7,2,Other,1,2164,4,Male,77,2,3,Manufacturing Director,3,Divorced,2389,18431,3,Y,No,15,3,4,80,1,11,5,4,0,2,0,4
22,No,Travel_Frequently,874,Human Resources,4,3,Other,1,9957,2,Male,83,4,4,Sales Executive,1,Divorced,5627,14594,9,Y,Yes,20,4,3,80,3,2,1,1,5,4,2,1
24,No,Non-Travel,1074,Human Resources,7,3,Marketing,1,7222,4,Male,76,1,1,Human Resources,1,Divorced,5987,15835,4,Y,No,15,4,3,80,3,6,5,1,2,1,1,4
23,No,Travel_Frequently,616,Human Resources,23,3,Medical,1,5713,3,Female,66,2,1,Research Director,2,Divorced,3462,7068,7,Y,No,13,4,2,80,1,4,5,2,5,3,5,2
18,No,Travel_Frequently,441,Sales,27,5,Human Resources,1,1285,1,Female,37,2,1,Research Scientist,2,Married,2971,8885,4,Y,No,18,3,4,80,3,7,0,1,8,4,2,2
29,No,Non-Travel,617,Human Resources,11,5,Marketing,1,7366,3,Male,39,4,1,Research Director,2,Divorced,1339,17875,4,Y,Yes,17,3,2,80,0,3,0,1,6,5,2,2
18,No,Travel_Frequently,165,Sales,15,1,Medical,1,1948,2,Female,38,3,4,Laboratory Technician,3,Married,3105,5469,6,Y,Yes,10,4,3,80,2,3,0,4,6,1,5,5
22,Yes,Non-Travel,1093,Research & Development,5,2,Marketing,1,7149,4,Male,98,3,2,Manufacturing Director,1,Married,4459,4461,3,Y,Yes,19,3,3,80,0,5,2,3,4,2,5,5
25,No,Travel_Frequently,123,Sales,5,2,Human Resources,1,3483,2,Male,30,4,2,Research Scientist,4,Married,3512,8239,2,Y,Yes,21,3,4,80,3,11,3,2,5,0,2,4
18,No,Non-Travel,1466,Sales,29,5,Life Sciences,1,3674,1,Male,79,2,4,Sales Representative,4,Single,1985,6096,8,Y,No,16,4,4,80,1,2,2,3,6,3,2,4
28,No,Travel_Frequently,610,Human Resources,17,1,Other,1,6190,1,Female,84,1,1,Sales Executive,1,Divorced,1287,3256,9,Y,No,17,3,1,80,1,4,1,4,1,5,2,4
26,Yes,Non-Travel,426,Human Resources,28,4,Marketing,1,5361,4,Male,98,4,5,Human Resources,3,Divorced,2016,5610,9,Y,Yes,15,3,3,80,3,3,5,1,5,4,1,3
21,Yes,Travel_Rarely,335,Sales,5,3,Human Resources,1,9052,1,Female,61,3,5,Research Director,1,Single,4698,16380,2,Y,Yes,16,3,2,80,2,5,2,3,5,1,1,4
20,No,Travel_Frequently,979,Research & Development,2,5,Human Resources,1,9863,4,Female,84,1,4,Sales Executive,4,Divorced,3408,9323,1,Y,No,20,3,4,80,2,4,3,2,0,1,3,5
28,Yes,Travel_Rarely,1357,Research & Development,26,4,Technical Degree,1,3040,2,Female,49,3,5,Sales Representative,1,Married,6208,7617,5,Y,Yes,11,3,4,80,3,1,1,1,2,6,0,5
27,No,Non-Travel,465,Sales,28,1,Technical Degree,1,9083,1,Female,89,1,2,Sales Representative,3,Married,3779,2614,4,Y,No,16,4,3,80,2,10,6,4,0,4,4,0
23,No,Travel_Rarely,1333,Research & Development,3,4,Other,1,7290,3,Female,92,4,1,Laboratory Technician,1,Single,1996,19798,4,Y,No,18,4,1,80,0,2,0,3,6,5,0,5
29,Yes,Non-Travel,1305,Sales,12,2,Medical,1,3034,1,Male,68,1,2,Healthcare Representative,3,Single,2784,19656,4,Y,Yes,12,3,4,80,0,10,5,1,7,4,2,3
23,No,Travel_Rarely,736,Research & Development,8,2,Life Sciences,1,1922,2,Female,97,4,4,Research Director,3,Married,3398,5580,8,Y,Yes,17,4,4,80,1,8,5,4,1,6,4,4
29,No,Non-Travel,942,Research & Development,9,3,Technical Degree,1,3601,1,Female,44,1,5,Manager,4,Single,2686,19040,5,Y,Yes,23,4,3,80,2,2,5,3,2,2,0,0
28,No,Travel_Rarely,178,Human Resources,9,3,Medical,1,2748,1,Female,99,3,3,Manufacturing Director,2,Divorced,3643,13853,6,Y,No,22,4,3,80,0,10,4,1,3,0,2,2
22,No,Non-Travel,1236,Sales,1,1,Medical,1,7256,2,Female,43,4,2,Human Resources,3,Divorced,1895,16884,8,Y,Yes,20,3,1,80,3,5,0,2,6,4,1,0
25,No,Travel_Rarely,1460,Human Resources,16,3,Medical,1,5482,3,Male,90,3,4,Research Director,4,Single,4505,8553,0,Y,Yes,11,3,2,80,3,7,1,1,6,2,3,5
23,No,Travel_Frequently,1414,Human Resources,24,3,Other,1,8073,3,Female,82,1,2,Research Director,4,Married,4465,10136,5,Y,Yes,13,4,4,80,3,3,2,3,5,0,2,4
24,No,Non-Travel,222,Research & Development,9,1,Marketing,1,6831,4,Male,33,1,2,Sales Representative,2,Married,7838,3381,4,Y,Yes,17,3,1,80,3,8,5,1,8,3,5,3
